========================================================================================
   RISOLUZIONE MDP E CAMMINATA OTTIMA: soluzioni/soluzione_grid_6.txt
   Dimensioni Griglia: 60x60 | Start: (0,0) | Goal: (59,59)
========================================================================================

--- MATRICE DEI VALORI V* ---
  -17.30   -17.16   -17.01   -16.86   -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86     0.00   -12.08   -11.67   -11.23   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.00     2.08     3.25     4.47     5.76     7.11     8.54    10.04    11.62    13.29    15.04    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59 
  -17.16   -17.01   -16.86   -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48     0.00   -11.67   -11.23   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     0.00     3.25     4.47     5.76     7.11     8.54    10.04    11.62    13.29    15.04    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52 
  -17.01   -16.86   -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08     0.00   -11.23   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     0.00     4.47     5.76     7.11     8.54    10.04    11.62    13.29    15.04    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60 
  -16.86   -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08   -11.67     0.00   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     3.25     0.00     5.76     7.11     8.54    10.04    11.62    13.29    15.04    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84 
  -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08   -11.67   -11.23     0.00   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     3.25     4.47     0.00     7.11     8.54    10.04    11.62    13.29    15.04    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26 
  -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08   -11.67   -11.23   -10.77     0.00    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     3.25     4.47     5.76     0.00     8.54    10.04    11.62    13.29    15.04    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85 
  -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08   -11.67   -11.23   -10.77   -10.28     0.00    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     3.25     4.47     5.76     7.11     0.00    10.04    11.62    13.29    15.04    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63 
  -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08   -11.67   -11.23   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     3.25     4.47     5.76     7.11     8.54    10.04    11.62    13.29    15.04    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63    59.61 
  -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08   -11.67   -11.23   -10.77   -10.28     0.00    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     3.25     4.47     5.76     7.11     0.00    13.29    15.04    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63    59.61    63.80 
  -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08   -11.67   -11.23   -10.77     0.00    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     3.25     4.47     5.76     0.00    15.04    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63    59.61    63.80    68.21 
  -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08   -11.67   -11.23     0.00   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     3.25     4.47     0.00    16.88    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63    59.61    63.80    68.21    72.85 
  -16.86   -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08   -11.67     0.00   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     3.25     0.00    18.82    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63    59.61    63.80    68.21    72.85    77.74 
  -17.01   -16.86   -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48   -12.08     0.00   -11.23   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     2.08     0.00    20.87    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63    59.61    63.80    68.21    72.85    77.74    82.88 
  -17.16   -17.01   -16.86   -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86   -12.48     0.00   -11.67   -11.23   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.98     0.00    23.02    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63    59.61    63.80    68.21    72.85    77.74    82.88    88.30 
  -17.30   -17.16   -17.01   -16.86   -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21   -12.86     0.00   -12.08   -11.67   -11.23   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07    -0.07     0.00    25.28    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63    59.61    63.80    68.21    72.85    77.74    82.88    88.30    94.00 
  -17.44   -17.30   -17.16   -17.01   -16.86   -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55   -13.21     0.00   -12.48   -12.08   -11.67   -11.23   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01    -1.07     0.00    27.67    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63    59.61    63.80    68.21    72.85    77.74    82.88    88.30    94.00   100.00 
  -17.57   -17.44   -17.30   -17.16   -17.01   -16.86   -16.69   -16.52   -16.33   -16.14   -15.94   -15.72   -15.50   -15.26   -15.01   -14.75   -14.47   -14.18   -13.87   -13.55     0.00   -12.86   -12.48   -12.08   -11.67   -11.23   -10.77   -10.28    -9.77    -9.23    -8.66    -8.07    -7.44    -6.78    -6.08    -5.35    -4.58    -3.77    -2.91    -2.01     0.00    30.17    32.82    35.59    38.52    41.60    44.84    48.26    51.85    55.63    59.61    63.80    68.21    72.85    77.74    82.88    88.30    94.00   100.00     0.00 

--- POLITICA OTTIMA pi* ---
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    >    >    >    >    >    >    >    >    >    >    v    v    v    v    v    v    v    v    v    v    >    >    >    >    >    >    >    >    >    >    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  >    >    >    >    >    >    >    >    >    >    v    <    <    <    <    <    <    <    <    ^    .    >    >    >    >    >    >    >    >    >    v    <    <    <    <    <    <    <    <    ^    .    >    >    >    >    >    >    >    >    >    v    <    <    <    <    <    <    <    <    <  
  .    .    .    .    .    .    .    .    .    .    v    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    v    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    v    .    .    .    .    .    .    .    .    .  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    >    >    >    >    >    >    >    >    >    >    v    v    v    v    v    v    v    v    v    v    >    >    >    >    >    >    >    >    >    >    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  >    >    >    >    >    >    >    >    >    >    v    <    <    <    <    <    <    <    <    ^    .    >    >    >    >    >    >    >    >    >    v    <    <    <    <    <    <    <    <    ^    .    >    >    >    >    >    >    >    >    >    v    <    <    <    <    <    <    <    <    <  
  .    .    .    .    .    .    .    .    .    .    v    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    v    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    .    v    .    .    .    .    .    .    .    .    .  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v    v  
  ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    ^    .    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    >    .  

--- GRIGLIA CON PERCORSO ROBOT ('S'=Start, 'G'=Goal, '*'=Percorso, '#'=Ostacolo) ---
S . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
* . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . 
